Price,Carats,Color,Clarity,Depth,Table,Cut,TDdiff,TDratio,Test
2083,0.71,G,SI1,62.5,57,Excellent,-5.5,0.912,2
2083,0.9,K,VS2,62.1,60,Very Good,-2.1,0.96618357,2
2083,0.54,G,VVS2,61.7,56,Ideal,-5.7,0.9076175,2
2083,0.7,D,SI2,61.7,56,Excellent,-5.7,0.9076175,1
2083,0.55,H,VVS1,60.2,59,Excellent,-1.2,0.98006645,1
2083,0.7,J,VVS1,62.6,60,Very Good,-2.6,0.95846645,0
2083,0.62,F,VS1,61.3,58,Excellent,-3.3,0.94616639,0
2083,0.62,F,VS1,61.5,60,Very Good,-1.5,0.97560976,0
2117,0.6,G,VVS2,62.3,58,Very Good,-4.3,0.93097913,0
2117,0.7,H,VVS2,64.1,57,Good,-7.1,0.88923557,2
2117,0.75,F,SI2,58.9,57,Very Good,-1.9,0.96774194,1
2117,0.7,F,SI2,59.6,57,Very Good,-2.6,0.95637584,0
2117,0.8,F,SI2,62.6,58,Very Good,-4.6,0.92651757,0
2118,0.73,G,SI1,61.4,58,Excellent,-3.4,0.94462541,2
2118,0.73,I,VS1,63.7,55,Very Good,-8.7,0.86342229,0
2118,0.73,I,VS1,63.6,56,Very Good,-7.6,0.88050314,0
2118,0.72,G,SI2,61.6,57,Ideal,-4.6,0.92532468,0
2118,0.5,E,VVS2,61.8,59,Very Good,-2.8,0.95469256,0
2118,0.71,G,SI1,62.1,57,Excellent,-5.1,0.9178744,0
2118,0.71,G,SI1,60.4,59,Excellent,-1.4,0.97682119,2
2118,0.71,G,SI1,62.3,56,Excellent,-6.3,0.8988764,0
2118,0.71,I,VS1,61.6,56,Excellent,-5.6,0.90909091,0
2118,0.71,I,VS1,61,60,Excellent,-1,0.98360656,2
2118,0.71,I,VS1,62.7,58,Very Good,-4.7,0.92503987,1
2118,0.71,F,SI2,62.5,58,Excellent,-4.5,0.928,2
2119,0.53,E,VVS2,62.3,56,Very Good,-6.3,0.8988764,0
2119,0.53,E,VVS2,62.1,57,Excellent,-5.1,0.9178744,0
2119,0.53,E,VVS2,62.2,56,Excellent,-6.2,0.90032154,2
2119,0.53,E,VVS2,62.5,57,Excellent,-5.5,0.912,2
2119,0.53,E,VVS2,62.5,57,Very Good,-5.5,0.912,0
2119,0.71,F,SI1,62.6,56,Excellent,-6.6,0.89456869,1
2119,0.71,F,SI1,63.3,57,Very Good,-6.3,0.90047393,0
2119,0.71,F,SI1,63.3,58,Very Good,-5.3,0.91627172,0
2156,0.51,F,VVS1,61.9,56,Excellent,-5.9,0.90468498,0
2156,0.5,E,VVS1,63.4,57,Very Good,-6.4,0.89905363,0
2156,0.73,H,VS2,61.8,57,Very Good,-4.8,0.9223301,0
2156,0.5,D,VVS2,58.9,60,Excellent,1.1,1.01867572,0
2156,0.5,D,VVS2,62.2,58,Excellent,-4.2,0.93247588,1
2156,0.5,D,VVS2,60.6,60,Very Good,-0.6,0.99009901,0
2156,0.5,D,VVS2,61.6,57,Excellent,-4.6,0.92532468,2
2156,0.5,D,VVS2,60.3,58,Very Good,-2.3,0.96185738,0
2156,0.55,F,VS2,59.9,60,Excellent,0.1,1.00166945,0
2156,0.5,F,IF,62.6,57,Very Good,-5.6,0.91054313,0
2156,0.5,E,VVS1,62.5,56,Excellent,-6.5,0.896,0
2156,0.7,G,VS2,63.3,57,Very Good,-6.3,0.90047393,0
2156,0.6,G,VS1,62.7,56,Excellent,-6.7,0.89314195,2
2157,0.52,G,IF,58.6,61,Excellent,2.4,1.04095563,0
2157,0.71,F,SI1,63.4,57,Very Good,-6.4,0.89905363,1
2157,0.71,F,SI1,62.9,57,Good,-5.9,0.90620032,0
2157,0.73,F,SI2,61.5,56,Excellent,-5.5,0.91056911,1
2157,0.72,D,SI2,63.1,59,Very Good,-4.1,0.93502377,0
2157,0.6,E,VS1,61.6,59,Excellent,-2.6,0.95779221,0
2158,0.62,F,VS1,59.9,61,Excellent,1.1,1.01836394,0
2158,0.8,J,VS1,61,59,Excellent,-2,0.96721311,2
2158,0.73,E,SI1,59.8,56,Very Good,-3.8,0.93645485,0
2159,0.54,E,VVS2,61.7,58,Excellent,-3.7,0.94003241,1
2159,0.54,F,VVS1,60.6,58,Excellent,-2.6,0.95709571,0
2159,0.54,E,VVS2,62.1,57,Excellent,-5.1,0.9178744,1
2197,0.72,F,SI1,62.5,59,Excellent,-3.5,0.944,2
2197,0.9,K,SI1,62.2,57,Excellent,-5.2,0.91639871,0
2198,0.5,F,VVS1,59.8,58,Excellent,-1.8,0.96989967,0
2199,0.58,F,VS1,61.7,57,Ideal,-4.7,0.92382496,0
2199,0.58,F,VS1,62.9,55,Excellent,-7.9,0.87440382,2
2199,0.51,D,VVS2,60.3,59,Excellent,-1.3,0.97844113,0
2199,0.51,D,VVS2,60.1,62,Very Good,1.9,1.03161398,1
2199,0.55,E,VVS2,60.4,60,Excellent,-0.4,0.99337748,0
2199,0.51,D,VVS2,61.5,61,Very Good,-0.5,0.99186992,0
2199,0.51,E,VVS1,62.1,55,Excellent,-7.1,0.88566828,2
2199,0.51,D,VVS2,62.7,57,Very Good,-5.7,0.90909091,0
2199,0.5,E,VVS2,62,57,Excellent,-5,0.91935484,0
2199,0.51,F,IF,61.1,58,Excellent,-3.1,0.9492635,0
2199,0.6,E,VS2,59.6,59,Excellent,-0.6,0.98993289,0
2199,0.53,E,VVS2,62.3,55,Excellent,-7.3,0.88282504,0
2200,0.53,E,IF,62.4,56,Excellent,-6.4,0.8974359,0
2200,0.81,I,SI1,62.4,56,Excellent,-6.4,0.8974359,0
2200,0.7,I,VS1,62.1,57,Excellent,-5.1,0.9178744,1
2200,0.73,F,SI2,61.4,59,Excellent,-2.4,0.96091205,0
2200,0.6,G,VVS2,61.5,56,Ideal,-5.5,0.91056911,2
2200,0.74,H,VS2,62.8,56,Very Good,-6.8,0.89171975,0
2201,0.58,E,VVS1,61.1,60,Very Good,-1.1,0.98199673,2
2201,0.7,E,SI2,59.1,60,Very Good,0.9,1.01522843,0
2201,0.6,E,VS1,60.7,57,Excellent,-3.7,0.93904448,0
2202,0.71,D,SI1,61.7,60,Very Good,-1.7,0.97244733,1
2232,0.91,K,VS1,63.5,55,Very Good,-8.5,0.86614173,0
2232,0.55,F,VVS2,59.9,59,Excellent,-0.9,0.98497496,2
2233,0.71,E,SI2,61.4,59,Excellent,-2.4,0.96091205,0
2233,0.71,E,SI2,60,59,Excellent,-1,0.98333333,0
2233,0.7,G,VS2,63.9,56,Very Good,-7.9,0.87636933,1
2233,0.77,G,SI2,63.8,53,Very Good,-10.8,0.830721,1
2233,0.7,E,SI1,62.3,58,Excellent,-4.3,0.93097913,0
2233,0.73,F,SI1,61,60,Very Good,-1,0.98360656,0
2234,0.7,I,VS1,62.1,58,Excellent,-4.1,0.93397746,0
2234,0.7,G,SI1,61.2,57,Ideal,-4.2,0.93137255,0
2234,0.71,E,SI1,58,64,Very Good,6,1.10344828,0
2234,0.71,E,SI1,61.6,60,Excellent,-1.6,0.97402597,0
2234,0.7,G,SI1,62.4,57,Excellent,-5.4,0.91346154,0
2234,0.7,I,VS1,59.4,60,Excellent,0.6,1.01010101,0
2234,0.52,F,VVS1,60.1,56,Very Good,-4.1,0.93178037,1
2234,0.52,F,VVS1,62.7,58,Very Good,-4.7,0.92503987,0
2234,0.77,E,SI2,61.5,56,Ideal,-5.5,0.91056911,0
2234,0.7,H,VS2,59.6,58,Very Good,-1.6,0.97315436,0
2234,0.7,E,VS2,63.5,60,Good,-3.5,0.94488189,2
2234,0.7,F,SI1,61.8,56,Excellent,-5.8,0.90614887,0
2234,0.7,H,VS2,62.5,57,Very Good,-5.5,0.912,1
2234,0.7,F,SI1,62.7,57,Very Good,-5.7,0.90909091,1
2234,0.7,G,SI1,60.9,55,Very Good,-5.9,0.90311987,0
2235,0.57,F,VVS1,62,58,Excellent,-4,0.93548387,2
2236,0.75,F,SI1,60.9,59,Very Good,-1.9,0.96880131,0
2272,0.54,E,VVS2,60.4,59,Excellent,-1.4,0.97682119,0
2272,0.81,I,VS2,63.2,57,Very Good,-6.2,0.90189873,1
2272,0.54,F,VVS1,61.3,59,Excellent,-2.3,0.96247961,0
2272,0.81,H,SI1,63.6,55,Very Good,-8.6,0.86477987,2
2273,0.64,H,VVS2,60,57,Ideal,-3,0.95,0
2273,0.7,H,VVS2,62.8,60,Very Good,-2.8,0.95541401,0
2273,0.72,F,SI1,61.6,57,Very Good,-4.6,0.92532468,0
2273,0.7,D,SI2,60.9,58,Excellent,-2.9,0.95238095,0
2273,0.72,F,SI1,60.4,58,Excellent,-2.4,0.9602649,0
2273,0.61,D,VS1,62.1,55,Very Good,-7.1,0.88566828,0
2274,0.77,I,VS1,61.1,61,Very Good,-0.1,0.99836334,0
2274,0.8,H,SI1,62.9,56,Very Good,-6.9,0.89030207,0
2274,0.51,F,VVS1,61.1,57,Ideal,-4.1,0.93289689,0
2274,0.71,E,SI1,61,59,Excellent,-2,0.96721311,0
2274,0.71,E,SI1,60.5,62,Very Good,1.5,1.02479339,0
2274,0.72,E,SI2,62,57,Excellent,-5,0.91935484,0
2275,0.73,I,VS1,62,58,Excellent,-4,0.93548387,0
2275,0.52,E,VVS1,62.2,56,Excellent,-6.2,0.90032154,1
2276,0.83,F,SI2,61.5,56,Very Good,-5.5,0.91056911,0
2276,0.71,H,VS2,60.7,58,Excellent,-2.7,0.95551895,0
2276,0.81,J,VS1,61.9,54,Excellent,-7.9,0.8723748,2
2276,0.7,F,SI1,63,57,Very Good,-6,0.9047619,1
2276,0.78,I,VS2,60.1,60,Very Good,-0.1,0.99833611,2
2277,0.9,J,SI2,61.6,56,Very Good,-5.6,0.90909091,2
2277,0.72,E,SI2,61.3,54,Very Good,-7.3,0.88091354,0
2313,0.81,H,SI1,61.3,58,Very Good,-3.3,0.94616639,1
2314,0.71,D,SI1,61,60,Very Good,-1,0.98360656,0
2314,0.71,D,SI1,63.2,58,Very Good,-5.2,0.91772152,0
2314,0.51,D,VVS2,62,55,Excellent,-7,0.88709677,0
2314,0.51,F,IF,61.5,58,Excellent,-3.5,0.94308943,2
2314,0.55,E,VVS2,61.3,57,Ideal,-4.3,0.92985318,0
2314,0.55,F,VVS1,61.3,58,Excellent,-3.3,0.94616639,0
2314,0.51,E,VVS1,62.9,56,Excellent,-6.9,0.89030207,2
2314,0.55,F,VVS1,60.9,59,Excellent,-1.9,0.96880131,0
2314,0.72,D,SI2,62.3,58,Very Good,-4.3,0.93097913,0
2314,0.72,F,SI1,64.1,57,Good,-7.1,0.88923557,0
2315,0.61,G,VVS1,61.6,57,Excellent,-4.6,0.92532468,2
2315,0.5,E,VVS1,60.8,62,Very Good,1.2,1.01973684,0
2316,0.94,K,VS2,63.9,56,Very Good,-7.9,0.87636933,1
2316,0.94,K,VS2,62.5,57,Excellent,-5.5,0.912,2
2316,0.73,F,SI1,60.2,57,Excellent,-3.2,0.94684385,1
2316,0.73,F,SI1,62.5,58,Very Good,-4.5,0.928,2
2316,0.73,D,SI2,61,55,Very Good,-6,0.90163934,0
2317,0.5,E,VVS1,61.8,56,Excellent,-5.8,0.90614887,0
2317,0.5,D,VVS2,62.5,56,Very Good,-6.5,0.896,2
2317,0.5,E,VVS1,60.6,60,Excellent,-0.6,0.99009901,1
2317,0.72,H,VVS2,63.5,58,Very Good,-5.5,0.91338583,0
2317,0.72,E,SI2,62.4,56,Excellent,-6.4,0.8974359,2
2317,0.5,D,VVS2,62,58,Very Good,-4,0.93548387,0
2317,0.5,D,VVS2,62.5,55,Excellent,-7.5,0.88,0
2359,0.72,E,SI2,62.2,56,Excellent,-6.2,0.90032154,0
2359,0.72,E,SI2,62.4,56,Excellent,-6.4,0.8974359,2
2359,0.77,D,SI2,62.6,58,Very Good,-4.6,0.92651757,1
2359,0.77,G,SI1,62.4,59,Very Good,-3.4,0.94551282,0
2359,0.7,G,VS1,61,58,Excellent,-3,0.95081967,0
2359,0.61,F,VVS2,62.4,56,Excellent,-6.4,0.8974359,0
2359,0.7,H,VS1,62.3,57,Excellent,-5.3,0.91492777,1
2359,0.74,E,SI2,61.8,57,Ideal,-4.8,0.9223301,0
2360,0.52,D,VVS2,61.1,55,Excellent,-6.1,0.90016367,2
2360,0.52,F,IF,62.1,57,Excellent,-5.1,0.9178744,0
2361,0.73,G,VS2,61.7,57,Excellent,-4.7,0.92382496,1
2361,0.8,H,SI2,62.4,56,Excellent,-6.4,0.8974359,0
2361,0.8,H,SI2,62.5,56,Excellent,-6.5,0.896,1
2361,0.81,I,VS2,62.5,58,Excellent,-4.5,0.928,2
2362,0.71,G,VS2,60.5,58,Excellent,-2.5,0.95867769,2
2362,0.8,I,VS2,60.4,57,Ideal,-3.4,0.94370861,0
2362,0.72,F,SI1,62.7,58,Very Good,-4.7,0.92503987,0
2362,0.62,D,VS1,59.8,61,Excellent,1.2,1.02006689,0
2362,0.74,H,VS2,60,59,Excellent,-1,0.98333333,0
2363,0.54,E,VVS2,60.1,59,Excellent,-1.1,0.98169717,0
2364,0.65,E,VS1,59.4,61,Excellent,1.6,1.02693603,2
2364,0.8,H,SI1,60.3,59,Excellent,-1.3,0.97844113,2
2364,0.8,F,SI2,60.8,55,Excellent,-5.8,0.90460526,1
2364,0.72,H,VS1,61.6,56,Ideal,-5.6,0.90909091,2
2365,0.7,H,VS2,58.6,61,Very Good,2.4,1.04095563,2
2406,0.81,J,SI1,59.8,59,Excellent,-0.8,0.98662207,0
2406,0.9,J,SI2,62,53,Very Good,-9,0.85483871,0
2406,0.54,E,VVS2,57.5,61,Good,3.5,1.06086957,2
2407,0.63,G,VVS2,61.9,56,Ideal,-5.9,0.90468498,2
2407,0.71,E,VS2,62.6,60,Very Good,-2.6,0.95846645,0
2407,0.57,E,VVS2,63.2,57,Excellent,-6.2,0.90189873,0
2407,0.71,G,VS1,62.2,58,Excellent,-4.2,0.93247588,2
2407,0.91,J,SI1,63.9,60,Very Good,-3.9,0.93896714,1
2408,0.53,G,IF,60.5,60,Excellent,-0.5,0.99173554,0
2408,0.72,E,SI1,59.9,58,Very Good,-1.9,0.96828047,1
2409,0.7,G,VS1,61.2,58,Very Good,-3.2,0.94771242,0
2409,0.7,G,VS1,61.5,59,Excellent,-2.5,0.95934959,2
2409,0.7,G,VS1,62.2,56,Excellent,-6.2,0.90032154,0
2409,0.7,G,VS1,62.3,57,Excellent,-5.3,0.91492777,2
2409,0.56,D,VVS2,61.6,57,Ideal,-4.6,0.92532468,2
2409,0.56,E,VVS1,62.1,58,Excellent,-4.1,0.93397746,0
2409,0.5,E,VVS1,60.2,60,Excellent,-0.2,0.99667774,0
2409,0.71,D,SI2,62.2,59,Very Good,-3.2,0.94855305,1
2409,0.6,H,IF,60.6,58,Excellent,-2.6,0.95709571,0
2409,0.86,J,VS1,62.6,57,Excellent,-5.6,0.91054313,0
2409,0.73,F,SI1,61.1,60,Very Good,-1.1,0.98199673,0
2409,0.83,E,SI2,62,56,Very Good,-6,0.90322581,1
2410,0.51,G,IF,62.6,56,Excellent,-6.6,0.89456869,0
2410,0.51,G,IF,62.5,56,Excellent,-6.5,0.896,1
2410,0.6,F,VVS2,62.3,57,Very Good,-5.3,0.91492777,0
2458,0.7,E,VS1,62.2,59,Very Good,-3.2,0.94855305,1
2458,0.7,E,VS1,60.6,59,Good,-1.6,0.97359736,2
2458,0.7,E,SI1,62.2,57,Excellent,-5.2,0.91639871,2
2458,0.73,G,SI1,61,57,Excellent,-4,0.93442623,0
2458,0.93,K,VS2,59.5,61,Excellent,1.5,1.02521008,0
2459,0.79,E,SI2,59.5,59,Excellent,-0.5,0.99159664,0
2459,0.56,F,IF,62.3,56,Excellent,-6.3,0.8988764,0
2459,0.61,G,VVS1,62.5,57,Excellent,-5.5,0.912,0
2459,0.61,G,VVS1,59.9,59,Excellent,-0.9,0.98497496,0
2459,0.72,G,VS2,60.2,60,Excellent,-0.2,0.99667774,0
2459,0.58,F,VVS1,62.5,56,Excellent,-6.5,0.896,1
2460,0.58,G,IF,62,58,Excellent,-4,0.93548387,0
2460,0.71,H,VVS2,62.3,56,Excellent,-6.3,0.8988764,0
2460,0.71,I,IF,60.2,64,Good,3.8,1.06312292,0
2460,0.73,I,IF,62.2,56,Excellent,-6.2,0.90032154,1
2460,0.71,E,SI1,63.3,55,Very Good,-8.3,0.86887836,0
2461,0.7,F,VS2,62.7,59,Very Good,-3.7,0.94098884,2
2461,0.7,G,VS2,60.4,60,Very Good,-0.4,0.99337748,0
2462,0.72,E,SI1,62.4,57,Excellent,-5.4,0.91346154,1
2462,0.78,F,SI1,62.1,58,Very Good,-4.1,0.93397746,2
2462,0.78,F,SI1,62.5,59,Very Good,-3.5,0.944,0
2463,0.7,D,SI1,62.1,55,Very Good,-7.1,0.88566828,2
2464,0.67,H,VVS2,61.6,56,Excellent,-5.6,0.90909091,0
2464,0.61,E,VVS2,60.5,59,Excellent,-1.5,0.97520661,2
2464,0.61,E,VVS2,61.7,57,Ideal,-4.7,0.92382496,0
2515,0.71,E,SI1,63.9,56,Very Good,-7.9,0.87636933,2
2516,0.8,I,VS2,62.2,57,Excellent,-5.2,0.91639871,0
2516,0.57,D,VVS2,61.6,55,Excellent,-6.6,0.89285714,0
2516,0.57,E,VVS1,62.3,56,Excellent,-6.3,0.8988764,1
2516,0.57,D,VVS2,61.4,56,Ideal,-5.4,0.91205212,0
2516,0.72,E,SI2,62.2,55,Excellent,-7.2,0.88424437,0
2516,0.7,H,VVS2,62.4,59,Excellent,-3.4,0.94551282,0
2516,0.5,D,VVS1,61.3,59,Excellent,-2.3,0.96247961,0
2517,0.9,J,VS1,62.3,60,Very Good,-2.3,0.96308186,1
2517,0.52,D,VS1,62.4,58,Very Good,-4.4,0.92948718,1
2517,0.72,G,VS2,62.4,57,Excellent,-5.4,0.91346154,0
2518,0.7,E,SI1,61.2,56,Ideal,-5.2,0.91503268,0
2518,0.7,E,SI1,60.7,60,Very Good,-0.7,0.98846787,0
2518,0.7,E,SI1,61.3,60,Excellent,-1.3,0.97879282,1
2518,0.7,E,SI1,62.4,55,Excellent,-7.4,0.88141026,1
2518,0.7,G,VS1,64.2,61,Good,-3.2,0.95015576,1
2519,0.71,F,SI1,59.8,62,Very Good,2.2,1.0367893,0
2519,0.71,D,SI1,58.7,57,Excellent,-1.7,0.97103918,1
2520,0.9,I,SI2,60.3,61,Very Good,0.7,1.01160862,2
2520,0.9,I,SI2,63.2,57,Very Good,-6.2,0.90189873,0
2520,0.7,F,VS2,62.2,55,Very Good,-7.2,0.88424437,2
2520,0.72,E,VS2,63,55,Very Good,-8,0.87301587,2
2520,0.72,I,VVS2,60.4,58,Excellent,-2.4,0.9602649,1
2520,0.75,I,VVS2,62.5,57,Excellent,-5.5,0.912,0
2520,0.9,J,SI1,62.1,60,Excellent,-2.1,0.96618357,2
2575,0.8,H,VS2,61,57,Excellent,-4,0.93442623,0
2576,0.78,G,SI1,61.1,56,Excellent,-5.1,0.91653028,2
2576,0.79,E,SI2,59.2,59,Excellent,-0.2,0.99662162,0
2576,0.8,E,SI2,62.2,56,Very Good,-6.2,0.90032154,1
2576,0.75,H,VS2,61.8,57,Ideal,-4.8,0.9223301,2
2577,0.71,E,SI1,61.3,56,Very Good,-5.3,0.91353997,2
2577,0.71,E,SI1,61.7,59,Excellent,-2.7,0.95623987,0
2577,0.71,E,SI1,61.1,56,Very Good,-5.1,0.91653028,0
2577,0.71,F,SI2,62,59,Excellent,-3,0.9516129,0
2579,0.74,F,SI1,62.7,56,Excellent,-6.7,0.89314195,0
2579,0.74,F,SI1,59.7,60,Excellent,0.3,1.00502513,2
2579,0.7,F,VS2,63,59,Very Good,-4,0.93650794,0
2579,0.7,F,VS2,63.5,60,Very Good,-3.5,0.94488189,0
2580,0.7,E,VS2,62.9,59,Very Good,-3.9,0.93799682,1
2580,0.8,G,SI1,61.9,59,Very Good,-2.9,0.95315024,0
2580,0.62,G,VVS1,61.7,57,Ideal,-4.7,0.92382496,0
2580,0.66,H,IF,62.1,58,Excellent,-4.1,0.93397746,2
2580,0.74,D,SI1,62.2,58,Excellent,-4.2,0.93247588,2
2580,0.71,E,SI1,62.4,55,Excellent,-7.4,0.88141026,0
2581,0.77,D,SI2,60.6,57,Very Good,-3.6,0.94059406,2
2581,0.8,G,SI1,62.7,58,Excellent,-4.7,0.92503987,0
2581,0.51,G,IF,61.3,59,Excellent,-2.3,0.96247961,1
2582,0.75,G,VS2,64.3,56,Very Good,-8.3,0.87091757,0
2583,0.91,H,SI2,63.5,57,Good,-6.5,0.8976378,0
2583,0.72,H,VS1,63.1,58,Very Good,-5.1,0.91917591,2
2638,0.9,J,VS1,62,58,Good,-4,0.93548387,1
2639,0.56,E,IF,60.6,59,Excellent,-1.6,0.97359736,0
2639,0.7,G,VS1,62.3,57,Excellent,-5.3,0.91492777,0
2639,0.71,I,IF,61.6,56,Ideal,-5.6,0.90909091,1
2639,0.9,H,SI2,63.4,58,Very Good,-5.4,0.9148265,0
2640,0.84,F,SI1,60.9,57,Very Good,-3.9,0.93596059,0
2640,0.8,H,VS2,60.8,57,Excellent,-3.8,0.9375,0
2640,0.75,E,SI1,60.5,56,Very Good,-4.5,0.92561983,1
2641,0.7,H,VVS2,59.2,59,Very Good,-0.2,0.99662162,0
2641,0.58,E,VVS1,62.1,57,Excellent,-5.1,0.9178744,0
2641,0.58,D,VVS2,60.9,56,Excellent,-4.9,0.91954023,2
2642,0.7,E,VS2,62.4,58,Very Good,-4.4,0.92948718,0
2642,0.7,E,VS2,60.2,56,Very Good,-4.2,0.93023256,0
2642,0.6,F,VVS2,59.2,60,Excellent,0.8,1.01351351,1
2642,0.9,D,SI2,63.6,61,Good,-2.6,0.9591195,1
2643,0.91,I,VS2,62,55,Very Good,-7,0.88709677,0
2643,0.71,F,VS2,62.1,57,Excellent,-5.1,0.9178744,1
2643,0.71,F,VS2,62.7,55,Excellent,-7.7,0.87719298,2
2643,0.54,E,IF,60.2,58,Excellent,-2.2,0.96345515,0
2644,0.78,G,VS1,61.7,55,Very Good,-6.7,0.89141005,0
2645,0.7,E,VS1,59.8,58,Very Good,-1.8,0.96989967,0
2645,0.75,D,SI1,61.6,59,Excellent,-2.6,0.95779221,0
2645,0.75,D,SI1,62.2,60,Excellent,-2.2,0.96463023,1
2645,0.6,G,VVS1,62.6,56,Excellent,-6.6,0.89456869,2
2645,0.76,H,VS2,61,58,Excellent,-3,0.95081967,1
2715,0.81,D,SI2,63.6,56,Very Good,-7.6,0.88050314,1
2715,0.7,G,VVS2,59.3,60,Very Good,0.7,1.01180438,1
2715,0.74,I,VVS1,61.5,54,Excellent,-7.5,0.87804878,0
2716,0.71,D,VS2,62.1,60,Very Good,-2.1,0.96618357,0
2716,0.71,D,VS2,59.5,57,Excellent,-2.5,0.95798319,0
2716,0.92,I,SI2,62.5,57,Excellent,-5.5,0.912,1
2716,0.92,I,SI2,63,59,Very Good,-4,0.93650794,1
2717,0.78,F,VS2,62.9,59,Very Good,-3.9,0.93799682,0
2717,0.63,E,VVS2,62.1,57,Excellent,-5.1,0.9178744,1
2717,0.72,F,VS2,60.8,58,Excellent,-2.8,0.95394737,0
2717,0.57,E,IF,62,56,Excellent,-6,0.90322581,0
2717,0.57,E,IF,61.5,57,Ideal,-4.5,0.92682927,0
2718,0.83,G,SI1,62.1,57,Excellent,-5.1,0.9178744,0
2718,0.82,I,VS2,61.5,58,Excellent,-3.5,0.94308943,0
2718,0.58,D,VVS2,59.9,59,Very Good,-0.9,0.98497496,1
2718,0.74,F,SI1,60.1,59,Excellent,-1.1,0.98169717,0
2719,0.77,F,SI1,60.4,58,Excellent,-2.4,0.9602649,0
2720,0.7,E,VS2,62.6,56,Very Good,-6.6,0.89456869,0
2720,0.67,G,VVS1,62,57,Excellent,-5,0.91935484,2
2720,0.86,E,SI2,61.4,61,Very Good,-0.4,0.99348534,0
2720,0.86,E,SI2,59.3,59,Excellent,-0.3,0.99494098,1
2720,0.94,K,VS1,61,56,Excellent,-5,0.91803279,0
2721,0.63,E,VVS2,61.8,56,Ideal,-5.8,0.90614887,2
2721,0.51,D,VVS1,62.6,57,Excellent,-5.6,0.91054313,1
2721,0.74,H,VS1,62,58,Excellent,-4,0.93548387,1
2790,0.86,J,VVS2,62.7,57,Excellent,-5.7,0.90909091,0
2791,0.61,E,VVS2,63.6,55,Very Good,-8.6,0.86477987,0
2791,0.61,E,VVS2,60,55,Excellent,-5,0.91666667,0
2791,0.7,E,VS2,61.8,56,Ideal,-5.8,0.90614887,0
2792,0.6,E,VVS1,61.9,55,Ideal,-6.9,0.88852989,1
2792,0.72,F,VS2,62.4,56,Excellent,-6.4,0.8974359,0
2792,0.71,G,VVS1,62.1,54,Excellent,-8.1,0.86956522,0
2792,0.7,E,VS2,63,60,Very Good,-3,0.95238095,2
2793,0.91,H,SI2,61.7,59,Very Good,-2.7,0.95623987,0
2793,0.77,H,VS2,62.3,57,Excellent,-5.3,0.91492777,0
2796,0.78,E,SI1,62.8,58,Very Good,-4.8,0.92356688,0
2796,0.73,D,SI1,60.8,55,Very Good,-5.8,0.90460526,0
2796,0.91,F,SI2,63,59,Very Good,-4,0.93650794,2
2796,0.9,I,SI2,63.6,57,Good,-6.6,0.89622642,0
2796,0.7,F,VS2,63.5,57,Very Good,-6.5,0.8976378,2
2797,1.02,K,SI2,63,59,Very Good,-4,0.93650794,0
2797,0.65,H,IF,62.3,56,Excellent,-6.3,0.8988764,1
2797,0.9,G,SI1,62.1,58,Good,-4.1,0.93397746,0
2797,0.72,E,VS2,62.2,55,Excellent,-7.2,0.88424437,0
2798,0.73,D,SI1,62.7,53,Excellent,-9.7,0.84529506,2
2798,0.62,E,VVS2,60.5,58,Excellent,-2.5,0.95867769,0
2800,1.01,K,SI1,61.8,57,Very Good,-4.8,0.9223301,0
2800,0.78,F,VS2,62.5,56,Excellent,-6.5,0.896,2
2800,0.7,F,VVS2,63.6,58,Very Good,-5.6,0.91194969,0
2801,0.74,F,VS1,63.4,57,Very Good,-6.4,0.89905363,0
2869,0.8,G,VS2,63.8,55,Very Good,-8.8,0.86206897,2
2870,1.01,K,VS2,62,57,Very Good,-5,0.91935484,1
2870,0.72,E,VS2,62.4,55,Excellent,-7.4,0.88141026,0
2870,0.72,E,VS2,61.6,59,Excellent,-2.6,0.95779221,0
2871,0.8,H,VS2,59.8,58,Excellent,-1.8,0.96989967,0
2871,0.9,J,VS2,64,57,Very Good,-7,0.890625,0
2871,0.7,G,VVS1,63.5,56,Very Good,-7.5,0.88188976,2
2871,0.58,F,IF,62.4,56,Excellent,-6.4,0.8974359,2
2872,1,K,SI2,60.3,60,Excellent,-0.3,0.99502488,2
2873,0.72,H,VVS1,63.4,59,Very Good,-4.4,0.93059937,0
2873,0.9,I,SI2,59.6,55,Very Good,-4.6,0.92281879,2
2873,0.94,J,SI1,61.1,58,Very Good,-3.1,0.9492635,2
2873,0.91,J,VS1,62.2,59,Very Good,-3.2,0.94855305,1
2873,0.85,J,VVS1,62,56,Excellent,-6,0.90322581,2
2874,0.91,H,SI1,58.9,60,Good,1.1,1.01867572,0
2874,0.7,H,VVS2,61.2,59,Excellent,-2.2,0.96405229,1
2875,0.93,J,SI2,60.1,55,Excellent,-5.1,0.91514143,0
2875,0.75,F,SI1,61.5,57,Ideal,-4.5,0.92682927,0
2875,0.7,F,VS1,62.5,56,Excellent,-6.5,0.896,0
2876,0.71,E,VS2,62,56,Excellent,-6,0.90322581,1
2877,0.71,D,VS2,60.4,59,Excellent,-1.4,0.97682119,1
2877,0.9,G,SI2,63.8,58,Good,-5.8,0.90909091,0
2877,0.81,I,VVS2,62.8,54,Excellent,-8.8,0.85987261,0
2878,0.8,F,SI1,59.2,59,Very Good,-0.2,0.99662162,0
