"Notes"	"County"	"County Code"	"Month"	"Month Code"	Births
	"Unidentified Counties, MA"	"25999"	"August"	"8"	67
	"Unidentified Counties, MA"	"25999"	"September"	"9"	90
	"Unidentified Counties, MA"	"25999"	"October"	"10"	90
	"Unidentified Counties, MA"	"25999"	"November"	"11"	68
	"Unidentified Counties, MA"	"25999"	"December"	"12"	74
"Total"	"Unidentified Counties, MA"	"25999"			904
	"Allegan County, MI"	"26005"	"January"	"1"	109
	"Allegan County, MI"	"26005"	"February"	"2"	96
	"Allegan County, MI"	"26005"	"March"	"3"	116
	"Allegan County, MI"	"26005"	"April"	"4"	114
	"Allegan County, MI"	"26005"	"May"	"5"	110
	"Allegan County, MI"	"26005"	"June"	"6"	117
	"Allegan County, MI"	"26005"	"July"	"7"	130
	"Allegan County, MI"	"26005"	"August"	"8"	130
	"Allegan County, MI"	"26005"	"September"	"9"	114
	"Allegan County, MI"	"26005"	"October"	"10"	110
	"Allegan County, MI"	"26005"	"November"	"11"	118
	"Allegan County, MI"	"26005"	"December"	"12"	125
"Total"	"Allegan County, MI"	"26005"			1389
	"Bay County, MI"	"26017"	"January"	"1"	98
	"Bay County, MI"	"26017"	"February"	"2"	70
	"Bay County, MI"	"26017"	"March"	"3"	72
	"Bay County, MI"	"26017"	"April"	"4"	103
	"Bay County, MI"	"26017"	"May"	"5"	96
	"Bay County, MI"	"26017"	"June"	"6"	88
	"Bay County, MI"	"26017"	"July"	"7"	92
	"Bay County, MI"	"26017"	"August"	"8"	83
	"Bay County, MI"	"26017"	"September"	"9"	83
	"Bay County, MI"	"26017"	"October"	"10"	71
	"Bay County, MI"	"26017"	"November"	"11"	88
	"Bay County, MI"	"26017"	"December"	"12"	92
"Total"	"Bay County, MI"	"26017"			1036
	"Berrien County, MI"	"26021"	"January"	"1"	134
	"Berrien County, MI"	"26021"	"February"	"2"	164
	"Berrien County, MI"	"26021"	"March"	"3"	157
	"Berrien County, MI"	"26021"	"April"	"4"	161
	"Berrien County, MI"	"26021"	"May"	"5"	147
	"Berrien County, MI"	"26021"	"June"	"6"	158
	"Berrien County, MI"	"26021"	"July"	"7"	179
	"Berrien County, MI"	"26021"	"August"	"8"	166
	"Berrien County, MI"	"26021"	"September"	"9"	160
	"Berrien County, MI"	"26021"	"October"	"10"	163
	"Berrien County, MI"	"26021"	"November"	"11"	137
	"Berrien County, MI"	"26021"	"December"	"12"	158
"Total"	"Berrien County, MI"	"26021"			1884
	"Calhoun County, MI"	"26025"	"January"	"1"	137
	"Calhoun County, MI"	"26025"	"February"	"2"	119
	"Calhoun County, MI"	"26025"	"March"	"3"	126
	"Calhoun County, MI"	"26025"	"April"	"4"	133
	"Calhoun County, MI"	"26025"	"May"	"5"	150
	"Calhoun County, MI"	"26025"	"June"	"6"	150
	"Calhoun County, MI"	"26025"	"July"	"7"	134
	"Calhoun County, MI"	"26025"	"August"	"8"	172
	"Calhoun County, MI"	"26025"	"September"	"9"	113
	"Calhoun County, MI"	"26025"	"October"	"10"	129
	"Calhoun County, MI"	"26025"	"November"	"11"	134
	"Calhoun County, MI"	"26025"	"December"	"12"	163
"Total"	"Calhoun County, MI"	"26025"			1660
	"Eaton County, MI"	"26045"	"January"	"1"	96
	"Eaton County, MI"	"26045"	"February"	"2"	73
	"Eaton County, MI"	"26045"	"March"	"3"	105
	"Eaton County, MI"	"26045"	"April"	"4"	107
	"Eaton County, MI"	"26045"	"May"	"5"	85
	"Eaton County, MI"	"26045"	"June"	"6"	113
	"Eaton County, MI"	"26045"	"July"	"7"	98
	"Eaton County, MI"	"26045"	"August"	"8"	92
	"Eaton County, MI"	"26045"	"September"	"9"	114
	"Eaton County, MI"	"26045"	"October"	"10"	95
	"Eaton County, MI"	"26045"	"November"	"11"	96
	"Eaton County, MI"	"26045"	"December"	"12"	85
"Total"	"Eaton County, MI"	"26045"			1159
	"Genesee County, MI"	"26049"	"January"	"1"	391
	"Genesee County, MI"	"26049"	"February"	"2"	396
	"Genesee County, MI"	"26049"	"March"	"3"	455
	"Genesee County, MI"	"26049"	"April"	"4"	444
	"Genesee County, MI"	"26049"	"May"	"5"	444
	"Genesee County, MI"	"26049"	"June"	"6"	417
	"Genesee County, MI"	"26049"	"July"	"7"	421
	"Genesee County, MI"	"26049"	"August"	"8"	431
	"Genesee County, MI"	"26049"	"September"	"9"	416
	"Genesee County, MI"	"26049"	"October"	"10"	383
	"Genesee County, MI"	"26049"	"November"	"11"	389
	"Genesee County, MI"	"26049"	"December"	"12"	412
"Total"	"Genesee County, MI"	"26049"			4999
	"Ingham County, MI"	"26065"	"January"	"1"	265
	"Ingham County, MI"	"26065"	"February"	"2"	284
	"Ingham County, MI"	"26065"	"March"	"3"	299
	"Ingham County, MI"	"26065"	"April"	"4"	255
	"Ingham County, MI"	"26065"	"May"	"5"	288
	"Ingham County, MI"	"26065"	"June"	"6"	320
	"Ingham County, MI"	"26065"	"July"	"7"	286
	"Ingham County, MI"	"26065"	"August"	"8"	282
	"Ingham County, MI"	"26065"	"September"	"9"	306
	"Ingham County, MI"	"26065"	"October"	"10"	312
	"Ingham County, MI"	"26065"	"November"	"11"	285
	"Ingham County, MI"	"26065"	"December"	"12"	287
"Total"	"Ingham County, MI"	"26065"			3469
	"Jackson County, MI"	"26075"	"January"	"1"	140
	"Jackson County, MI"	"26075"	"February"	"2"	139
	"Jackson County, MI"	"26075"	"March"	"3"	160
	"Jackson County, MI"	"26075"	"April"	"4"	147
	"Jackson County, MI"	"26075"	"May"	"5"	137
	"Jackson County, MI"	"26075"	"June"	"6"	173
	"Jackson County, MI"	"26075"	"July"	"7"	180
	"Jackson County, MI"	"26075"	"August"	"8"	173
	"Jackson County, MI"	"26075"	"September"	"9"	189
	"Jackson County, MI"	"26075"	"October"	"10"	155
	"Jackson County, MI"	"26075"	"November"	"11"	149
	"Jackson County, MI"	"26075"	"December"	"12"	129
"Total"	"Jackson County, MI"	"26075"			1871
	"Kalamazoo County, MI"	"26077"	"January"	"1"	259
	"Kalamazoo County, MI"	"26077"	"February"	"2"	248
	"Kalamazoo County, MI"	"26077"	"March"	"3"	269
	"Kalamazoo County, MI"	"26077"	"April"	"4"	244
	"Kalamazoo County, MI"	"26077"	"May"	"5"	277
	"Kalamazoo County, MI"	"26077"	"June"	"6"	231
	"Kalamazoo County, MI"	"26077"	"July"	"7"	280
	"Kalamazoo County, MI"	"26077"	"August"	"8"	289
	"Kalamazoo County, MI"	"26077"	"September"	"9"	291
	"Kalamazoo County, MI"	"26077"	"October"	"10"	259
	"Kalamazoo County, MI"	"26077"	"November"	"11"	254
	"Kalamazoo County, MI"	"26077"	"December"	"12"	251
"Total"	"Kalamazoo County, MI"	"26077"			3152
	"Kent County, MI"	"26081"	"January"	"1"	664
	"Kent County, MI"	"26081"	"February"	"2"	626
	"Kent County, MI"	"26081"	"March"	"3"	726
	"Kent County, MI"	"26081"	"April"	"4"	807
	"Kent County, MI"	"26081"	"May"	"5"	791
	"Kent County, MI"	"26081"	"June"	"6"	759
	"Kent County, MI"	"26081"	"July"	"7"	781
	"Kent County, MI"	"26081"	"August"	"8"	813
	"Kent County, MI"	"26081"	"September"	"9"	747
	"Kent County, MI"	"26081"	"October"	"10"	768
	"Kent County, MI"	"26081"	"November"	"11"	726
	"Kent County, MI"	"26081"	"December"	"12"	720
"Total"	"Kent County, MI"	"26081"			8928
	"Livingston County, MI"	"26093"	"January"	"1"	131
	"Livingston County, MI"	"26093"	"February"	"2"	145
	"Livingston County, MI"	"26093"	"March"	"3"	137
	"Livingston County, MI"	"26093"	"April"	"4"	133
	"Livingston County, MI"	"26093"	"May"	"5"	163
	"Livingston County, MI"	"26093"	"June"	"6"	149
	"Livingston County, MI"	"26093"	"July"	"7"	142
	"Livingston County, MI"	"26093"	"August"	"8"	177
	"Livingston County, MI"	"26093"	"September"	"9"	154
	"Livingston County, MI"	"26093"	"October"	"10"	157
	"Livingston County, MI"	"26093"	"November"	"11"	133
	"Livingston County, MI"	"26093"	"December"	"12"	130
"Total"	"Livingston County, MI"	"26093"			1751
	"Macomb County, MI"	"26099"	"January"	"1"	734
	"Macomb County, MI"	"26099"	"February"	"2"	667
	"Macomb County, MI"	"26099"	"March"	"3"	756
	"Macomb County, MI"	"26099"	"April"	"4"	767
	"Macomb County, MI"	"26099"	"May"	"5"	833
	"Macomb County, MI"	"26099"	"June"	"6"	813
	"Macomb County, MI"	"26099"	"July"	"7"	847
	"Macomb County, MI"	"26099"	"August"	"8"	854
	"Macomb County, MI"	"26099"	"September"	"9"	799
	"Macomb County, MI"	"26099"	"October"	"10"	756
	"Macomb County, MI"	"26099"	"November"	"11"	732
	"Macomb County, MI"	"26099"	"December"	"12"	769
"Total"	"Macomb County, MI"	"26099"			9327
	"Monroe County, MI"	"26115"	"January"	"1"	118
	"Monroe County, MI"	"26115"	"February"	"2"	102
	"Monroe County, MI"	"26115"	"March"	"3"	127
	"Monroe County, MI"	"26115"	"April"	"4"	129
	"Monroe County, MI"	"26115"	"May"	"5"	136
	"Monroe County, MI"	"26115"	"June"	"6"	122
	"Monroe County, MI"	"26115"	"July"	"7"	143
	"Monroe County, MI"	"26115"	"August"	"8"	150
	"Monroe County, MI"	"26115"	"September"	"9"	148
	"Monroe County, MI"	"26115"	"October"	"10"	130
	"Monroe County, MI"	"26115"	"November"	"11"	105
	"Monroe County, MI"	"26115"	"December"	"12"	112
"Total"	"Monroe County, MI"	"26115"			1522
	"Muskegon County, MI"	"26121"	"January"	"1"	172
	"Muskegon County, MI"	"26121"	"February"	"2"	160
	"Muskegon County, MI"	"26121"	"March"	"3"	142
	"Muskegon County, MI"	"26121"	"April"	"4"	173
	"Muskegon County, MI"	"26121"	"May"	"5"	195
	"Muskegon County, MI"	"26121"	"June"	"6"	147
	"Muskegon County, MI"	"26121"	"July"	"7"	169
	"Muskegon County, MI"	"26121"	"August"	"8"	188
	"Muskegon County, MI"	"26121"	"September"	"9"	192
	"Muskegon County, MI"	"26121"	"October"	"10"	161
	"Muskegon County, MI"	"26121"	"November"	"11"	181
	"Muskegon County, MI"	"26121"	"December"	"12"	204
"Total"	"Muskegon County, MI"	"26121"			2084
	"Oakland County, MI"	"26125"	"January"	"1"	1071
	"Oakland County, MI"	"26125"	"February"	"2"	999
	"Oakland County, MI"	"26125"	"March"	"3"	1084
	"Oakland County, MI"	"26125"	"April"	"4"	1095
	"Oakland County, MI"	"26125"	"May"	"5"	1212
	"Oakland County, MI"	"26125"	"June"	"6"	1142
	"Oakland County, MI"	"26125"	"July"	"7"	1271
	"Oakland County, MI"	"26125"	"August"	"8"	1236
	"Oakland County, MI"	"26125"	"September"	"9"	1189
	"Oakland County, MI"	"26125"	"October"	"10"	1087
	"Oakland County, MI"	"26125"	"November"	"11"	1017
	"Oakland County, MI"	"26125"	"December"	"12"	1081
"Total"	"Oakland County, MI"	"26125"			13484
	"Ottawa County, MI"	"26139"	"January"	"1"	286
	"Ottawa County, MI"	"26139"	"February"	"2"	234
	"Ottawa County, MI"	"26139"	"March"	"3"	294
	"Ottawa County, MI"	"26139"	"April"	"4"	269
	"Ottawa County, MI"	"26139"	"May"	"5"	287
	"Ottawa County, MI"	"26139"	"June"	"6"	312
	"Ottawa County, MI"	"26139"	"July"	"7"	292
	"Ottawa County, MI"	"26139"	"August"	"8"	307
	"Ottawa County, MI"	"26139"	"September"	"9"	275
	"Ottawa County, MI"	"26139"	"October"	"10"	297
	"Ottawa County, MI"	"26139"	"November"	"11"	265
	"Ottawa County, MI"	"26139"	"December"	"12"	276
"Total"	"Ottawa County, MI"	"26139"			3394
	"Saginaw County, MI"	"26145"	"January"	"1"	200
	"Saginaw County, MI"	"26145"	"February"	"2"	150
	"Saginaw County, MI"	"26145"	"March"	"3"	195
	"Saginaw County, MI"	"26145"	"April"	"4"	194
	"Saginaw County, MI"	"26145"	"May"	"5"	197
	"Saginaw County, MI"	"26145"	"June"	"6"	197
	"Saginaw County, MI"	"26145"	"July"	"7"	219
	"Saginaw County, MI"	"26145"	"August"	"8"	198
	"Saginaw County, MI"	"26145"	"September"	"9"	175
	"Saginaw County, MI"	"26145"	"October"	"10"	178
	"Saginaw County, MI"	"26145"	"November"	"11"	167
	"Saginaw County, MI"	"26145"	"December"	"12"	185
"Total"	"Saginaw County, MI"	"26145"			2255
	"St. Clair County, MI"	"26147"	"January"	"1"	117
	"St. Clair County, MI"	"26147"	"February"	"2"	118
	"St. Clair County, MI"	"26147"	"March"	"3"	131
	"St. Clair County, MI"	"26147"	"April"	"4"	120
	"St. Clair County, MI"	"26147"	"May"	"5"	150
	"St. Clair County, MI"	"26147"	"June"	"6"	145
	"St. Clair County, MI"	"26147"	"July"	"7"	159
	"St. Clair County, MI"	"26147"	"August"	"8"	122
	"St. Clair County, MI"	"26147"	"September"	"9"	139
	"St. Clair County, MI"	"26147"	"October"	"10"	144
	"St. Clair County, MI"	"26147"	"November"	"11"	135
	"St. Clair County, MI"	"26147"	"December"	"12"	118
"Total"	"St. Clair County, MI"	"26147"			1598
	"Washtenaw County, MI"	"26161"	"January"	"1"	277
	"Washtenaw County, MI"	"26161"	"February"	"2"	285
	"Washtenaw County, MI"	"26161"	"March"	"3"	330
	"Washtenaw County, MI"	"26161"	"April"	"4"	339
	"Washtenaw County, MI"	"26161"	"May"	"5"	344
	"Washtenaw County, MI"	"26161"	"June"	"6"	304
	"Washtenaw County, MI"	"26161"	"July"	"7"	339
	"Washtenaw County, MI"	"26161"	"August"	"8"	349
	"Washtenaw County, MI"	"26161"	"September"	"9"	277
	"Washtenaw County, MI"	"26161"	"October"	"10"	283
	"Washtenaw County, MI"	"26161"	"November"	"11"	305
	"Washtenaw County, MI"	"26161"	"December"	"12"	283
"Total"	"Washtenaw County, MI"	"26161"			3715
	"Wayne County, MI"	"26163"	"January"	"1"	1982
	"Wayne County, MI"	"26163"	"February"	"2"	1823
	"Wayne County, MI"	"26163"	"March"	"3"	1936
	"Wayne County, MI"	"26163"	"April"	"4"	1920
	"Wayne County, MI"	"26163"	"May"	"5"	2057
	"Wayne County, MI"	"26163"	"June"	"6"	1929
	"Wayne County, MI"	"26163"	"July"	"7"	2089
	"Wayne County, MI"	"26163"	"August"	"8"	2064
	"Wayne County, MI"	"26163"	"September"	"9"	1878
	"Wayne County, MI"	"26163"	"October"	"10"	1925
	"Wayne County, MI"	"26163"	"November"	"11"	1834
	"Wayne County, MI"	"26163"	"December"	"12"	1946
"Total"	"Wayne County, MI"	"26163"			23383
	"Unidentified Counties, MI"	"26999"	"January"	"1"	1743
	"Unidentified Counties, MI"	"26999"	"February"	"2"	1643
	"Unidentified Counties, MI"	"26999"	"March"	"3"	1854
	"Unidentified Counties, MI"	"26999"	"April"	"4"	1772
	"Unidentified Counties, MI"	"26999"	"May"	"5"	1958
	"Unidentified Counties, MI"	"26999"	"June"	"6"	1854
	"Unidentified Counties, MI"	"26999"	"July"	"7"	2164
	"Unidentified Counties, MI"	"26999"	"August"	"8"	1991
	"Unidentified Counties, MI"	"26999"	"September"	"9"	1888
	"Unidentified Counties, MI"	"26999"	"October"	"10"	1889
	"Unidentified Counties, MI"	"26999"	"November"	"11"	1688
	"Unidentified Counties, MI"	"26999"	"December"	"12"	1871
"Total"	"Unidentified Counties, MI"	"26999"			22315
	"Anoka County, MN"	"27003"	"January"	"1"	352
	"Anoka County, MN"	"27003"	"February"	"2"	321
	"Anoka County, MN"	"27003"	"March"	"3"	343
	"Anoka County, MN"	"27003"	"April"	"4"	360
	"Anoka County, MN"	"27003"	"May"	"5"	375
	"Anoka County, MN"	"27003"	"June"	"6"	358
	"Anoka County, MN"	"27003"	"July"	"7"	356
	"Anoka County, MN"	"27003"	"August"	"8"	354
	"Anoka County, MN"	"27003"	"September"	"9"	350
	"Anoka County, MN"	"27003"	"October"	"10"	322
	"Anoka County, MN"	"27003"	"November"	"11"	332
	"Anoka County, MN"	"27003"	"December"	"12"	346
"Total"	"Anoka County, MN"	"27003"			4169
	"Dakota County, MN"	"27037"	"January"	"1"	427
	"Dakota County, MN"	"27037"	"February"	"2"	404
	"Dakota County, MN"	"27037"	"March"	"3"	458
	"Dakota County, MN"	"27037"	"April"	"4"	424
	"Dakota County, MN"	"27037"	"May"	"5"	475
	"Dakota County, MN"	"27037"	"June"	"6"	464
	"Dakota County, MN"	"27037"	"July"	"7"	484
	"Dakota County, MN"	"27037"	"August"	"8"	485
	"Dakota County, MN"	"27037"	"September"	"9"	455
	"Dakota County, MN"	"27037"	"October"	"10"	420
	"Dakota County, MN"	"27037"	"November"	"11"	406
	"Dakota County, MN"	"27037"	"December"	"12"	419
"Total"	"Dakota County, MN"	"27037"			5321
	"Hennepin County, MN"	"27053"	"January"	"1"	1321
	"Hennepin County, MN"	"27053"	"February"	"2"	1288
	"Hennepin County, MN"	"27053"	"March"	"3"	1392
	"Hennepin County, MN"	"27053"	"April"	"4"	1387
	"Hennepin County, MN"	"27053"	"May"	"5"	1451
	"Hennepin County, MN"	"27053"	"June"	"6"	1382
	"Hennepin County, MN"	"27053"	"July"	"7"	1489
	"Hennepin County, MN"	"27053"	"August"	"8"	1511
	"Hennepin County, MN"	"27053"	"September"	"9"	1403
	"Hennepin County, MN"	"27053"	"October"	"10"	1428
	"Hennepin County, MN"	"27053"	"November"	"11"	1318
	"Hennepin County, MN"	"27053"	"December"	"12"	1414
"Total"	"Hennepin County, MN"	"27053"			16784
	"Olmsted County, MN"	"27109"	"January"	"1"	173
	"Olmsted County, MN"	"27109"	"February"	"2"	168
	"Olmsted County, MN"	"27109"	"March"	"3"	198
	"Olmsted County, MN"	"27109"	"April"	"4"	186
	"Olmsted County, MN"	"27109"	"May"	"5"	193
	"Olmsted County, MN"	"27109"	"June"	"6"	173
	"Olmsted County, MN"	"27109"	"July"	"7"	199
	"Olmsted County, MN"	"27109"	"August"	"8"	200
	"Olmsted County, MN"	"27109"	"September"	"9"	194
	"Olmsted County, MN"	"27109"	"October"	"10"	215
	"Olmsted County, MN"	"27109"	"November"	"11"	190
	"Olmsted County, MN"	"27109"	"December"	"12"	172
"Total"	"Olmsted County, MN"	"27109"			2261
	"Ramsey County, MN"	"27123"	"January"	"1"	648
	"Ramsey County, MN"	"27123"	"February"	"2"	621
	"Ramsey County, MN"	"27123"	"March"	"3"	675
	"Ramsey County, MN"	"27123"	"April"	"4"	654
	"Ramsey County, MN"	"27123"	"May"	"5"	717
	"Ramsey County, MN"	"27123"	"June"	"6"	676
	"Ramsey County, MN"	"27123"	"July"	"7"	657
	"Ramsey County, MN"	"27123"	"August"	"8"	656
	"Ramsey County, MN"	"27123"	"September"	"9"	672
	"Ramsey County, MN"	"27123"	"October"	"10"	647
	"Ramsey County, MN"	"27123"	"November"	"11"	622
	"Ramsey County, MN"	"27123"	"December"	"12"	668
"Total"	"Ramsey County, MN"	"27123"			7913
	"St. Louis County, MN"	"27137"	"January"	"1"	149
	"St. Louis County, MN"	"27137"	"February"	"2"	136
	"St. Louis County, MN"	"27137"	"March"	"3"	165
	"St. Louis County, MN"	"27137"	"April"	"4"	195
	"St. Louis County, MN"	"27137"	"May"	"5"	198
	"St. Louis County, MN"	"27137"	"June"	"6"	177
	"St. Louis County, MN"	"27137"	"July"	"7"	204
	"St. Louis County, MN"	"27137"	"August"	"8"	172
	"St. Louis County, MN"	"27137"	"September"	"9"	183
	"St. Louis County, MN"	"27137"	"October"	"10"	155
	"St. Louis County, MN"	"27137"	"November"	"11"	164
	"St. Louis County, MN"	"27137"	"December"	"12"	174
"Total"	"St. Louis County, MN"	"27137"			2072
	"Scott County, MN"	"27139"	"January"	"1"	146
	"Scott County, MN"	"27139"	"February"	"2"	151
	"Scott County, MN"	"27139"	"March"	"3"	159
	"Scott County, MN"	"27139"	"April"	"4"	145
	"Scott County, MN"	"27139"	"May"	"5"	198
	"Scott County, MN"	"27139"	"June"	"6"	137
	"Scott County, MN"	"27139"	"July"	"7"	172
	"Scott County, MN"	"27139"	"August"	"8"	160
	"Scott County, MN"	"27139"	"September"	"9"	161
	"Scott County, MN"	"27139"	"October"	"10"	168
	"Scott County, MN"	"27139"	"November"	"11"	122
	"Scott County, MN"	"27139"	"December"	"12"	145
"Total"	"Scott County, MN"	"27139"			1864
	"Stearns County, MN"	"27145"	"January"	"1"	162
	"Stearns County, MN"	"27145"	"February"	"2"	144
	"Stearns County, MN"	"27145"	"March"	"3"	151
	"Stearns County, MN"	"27145"	"April"	"4"	154
	"Stearns County, MN"	"27145"	"May"	"5"	169
	"Stearns County, MN"	"27145"	"June"	"6"	165
	"Stearns County, MN"	"27145"	"July"	"7"	177
	"Stearns County, MN"	"27145"	"August"	"8"	166
	"Stearns County, MN"	"27145"	"September"	"9"	177
	"Stearns County, MN"	"27145"	"October"	"10"	167
	"Stearns County, MN"	"27145"	"November"	"11"	139
	"Stearns County, MN"	"27145"	"December"	"12"	168
"Total"	"Stearns County, MN"	"27145"			1939
	"Washington County, MN"	"27163"	"January"	"1"	226
	"Washington County, MN"	"27163"	"February"	"2"	186
	"Washington County, MN"	"27163"	"March"	"3"	253
	"Washington County, MN"	"27163"	"April"	"4"	239
	"Washington County, MN"	"27163"	"May"	"5"	268
	"Washington County, MN"	"27163"	"June"	"6"	262
	"Washington County, MN"	"27163"	"July"	"7"	255
	"Washington County, MN"	"27163"	"August"	"8"	221
	"Washington County, MN"	"27163"	"September"	"9"	238
	"Washington County, MN"	"27163"	"October"	"10"	246
	"Washington County, MN"	"27163"	"November"	"11"	240
	"Washington County, MN"	"27163"	"December"	"12"	250
"Total"	"Washington County, MN"	"27163"			2884
	"Wright County, MN"	"27171"	"January"	"1"	125
	"Wright County, MN"	"27171"	"February"	"2"	128
	"Wright County, MN"	"27171"	"March"	"3"	138
	"Wright County, MN"	"27171"	"April"	"4"	152
	"Wright County, MN"	"27171"	"May"	"5"	189
	"Wright County, MN"	"27171"	"June"	"6"	155
	"Wright County, MN"	"27171"	"July"	"7"	162
	"Wright County, MN"	"27171"	"August"	"8"	168
	"Wright County, MN"	"27171"	"September"	"9"	151
	"Wright County, MN"	"27171"	"October"	"10"	148
	"Wright County, MN"	"27171"	"November"	"11"	151
	"Wright County, MN"	"27171"	"December"	"12"	132
"Total"	"Wright County, MN"	"27171"			1799
	"Unidentified Counties, MN"	"27999"	"January"	"1"	1813
	"Unidentified Counties, MN"	"27999"	"February"	"2"	1650
	"Unidentified Counties, MN"	"27999"	"March"	"3"	1883
	"Unidentified Counties, MN"	"27999"	"April"	"4"	1892
	"Unidentified Counties, MN"	"27999"	"May"	"5"	2053
	"Unidentified Counties, MN"	"27999"	"June"	"6"	1947
	"Unidentified Counties, MN"	"27999"	"July"	"7"	2040
	"Unidentified Counties, MN"	"27999"	"August"	"8"	2093
	"Unidentified Counties, MN"	"27999"	"September"	"9"	1942
	"Unidentified Counties, MN"	"27999"	"October"	"10"	1939
	"Unidentified Counties, MN"	"27999"	"November"	"11"	1805
	"Unidentified Counties, MN"	"27999"	"December"	"12"	1841
"Total"	"Unidentified Counties, MN"	"27999"			22898
	"DeSoto County, MS"	"28033"	"January"	"1"	159
	"DeSoto County, MS"	"28033"	"February"	"2"	175
	"DeSoto County, MS"	"28033"	"March"	"3"	159
	"DeSoto County, MS"	"28033"	"April"	"4"	140
	"DeSoto County, MS"	"28033"	"May"	"5"	187
	"DeSoto County, MS"	"28033"	"June"	"6"	189
	"DeSoto County, MS"	"28033"	"July"	"7"	206
	"DeSoto County, MS"	"28033"	"August"	"8"	182
	"DeSoto County, MS"	"28033"	"September"	"9"	153
	"DeSoto County, MS"	"28033"	"October"	"10"	198
	"DeSoto County, MS"	"28033"	"November"	"11"	178
	"DeSoto County, MS"	"28033"	"December"	"12"	172
"Total"	"DeSoto County, MS"	"28033"			2098
	"Harrison County, MS"	"28047"	"January"	"1"	243
	"Harrison County, MS"	"28047"	"February"	"2"	237
	"Harrison County, MS"	"28047"	"March"	"3"	248
	"Harrison County, MS"	"28047"	"April"	"4"	226
	"Harrison County, MS"	"28047"	"May"	"5"	232
	"Harrison County, MS"	"28047"	"June"	"6"	221
	"Harrison County, MS"	"28047"	"July"	"7"	251
	"Harrison County, MS"	"28047"	"August"	"8"	219
	"Harrison County, MS"	"28047"	"September"	"9"	244
	"Harrison County, MS"	"28047"	"October"	"10"	229
	"Harrison County, MS"	"28047"	"November"	"11"	229
	"Harrison County, MS"	"28047"	"December"	"12"	298
"Total"	"Harrison County, MS"	"28047"			2877
	"Hinds County, MS"	"28049"	"January"	"1"	285
	"Hinds County, MS"	"28049"	"February"	"2"	250
	"Hinds County, MS"	"28049"	"March"	"3"	307
	"Hinds County, MS"	"28049"	"April"	"4"	266
	"Hinds County, MS"	"28049"	"May"	"5"	256
	"Hinds County, MS"	"28049"	"June"	"6"	267
	"Hinds County, MS"	"28049"	"July"	"7"	288
	"Hinds County, MS"	"28049"	"August"	"8"	265
	"Hinds County, MS"	"28049"	"September"	"9"	306
	"Hinds County, MS"	"28049"	"October"	"10"	283
	"Hinds County, MS"	"28049"	"November"	"11"	257
	"Hinds County, MS"	"28049"	"December"	"12"	306
"Total"	"Hinds County, MS"	"28049"			3336
	"Jackson County, MS"	"28059"	"January"	"1"	144
	"Jackson County, MS"	"28059"	"February"	"2"	137
	"Jackson County, MS"	"28059"	"March"	"3"	131
	"Jackson County, MS"	"28059"	"April"	"4"	106
	"Jackson County, MS"	"28059"	"May"	"5"	123
	"Jackson County, MS"	"28059"	"June"	"6"	145
	"Jackson County, MS"	"28059"	"July"	"7"	135
	"Jackson County, MS"	"28059"	"August"	"8"	144
	"Jackson County, MS"	"28059"	"September"	"9"	145
	"Jackson County, MS"	"28059"	"October"	"10"	183
	"Jackson County, MS"	"28059"	"November"	"11"	131
	"Jackson County, MS"	"28059"	"December"	"12"	152
"Total"	"Jackson County, MS"	"28059"			1676
	"Rankin County, MS"	"28121"	"January"	"1"	142
	"Rankin County, MS"	"28121"	"February"	"2"	154
	"Rankin County, MS"	"28121"	"March"	"3"	143
	"Rankin County, MS"	"28121"	"April"	"4"	142
	"Rankin County, MS"	"28121"	"May"	"5"	158
	"Rankin County, MS"	"28121"	"June"	"6"	151
	"Rankin County, MS"	"28121"	"July"	"7"	173
	"Rankin County, MS"	"28121"	"August"	"8"	154
	"Rankin County, MS"	"28121"	"September"	"9"	166
	"Rankin County, MS"	"28121"	"October"	"10"	153
	"Rankin County, MS"	"28121"	"November"	"11"	146
	"Rankin County, MS"	"28121"	"December"	"12"	163
"Total"	"Rankin County, MS"	"28121"			1845
	"Unidentified Counties, MS"	"28999"	"January"	"1"	2204
	"Unidentified Counties, MS"	"28999"	"February"	"2"	2164
	"Unidentified Counties, MS"	"28999"	"March"	"3"	2066
	"Unidentified Counties, MS"	"28999"	"April"	"4"	2037
	"Unidentified Counties, MS"	"28999"	"May"	"5"	2126
	"Unidentified Counties, MS"	"28999"	"June"	"6"	2133
	"Unidentified Counties, MS"	"28999"	"July"	"7"	2431
	"Unidentified Counties, MS"	"28999"	"August"	"8"	2380
	"Unidentified Counties, MS"	"28999"	"September"	"9"	2389
	"Unidentified Counties, MS"	"28999"	"October"	"10"	2446
	"Unidentified Counties, MS"	"28999"	"November"	"11"	2184
	"Unidentified Counties, MS"	"28999"	"December"	"12"	2344
"Total"	"Unidentified Counties, MS"	"28999"			26904
	"Boone County, MO"	"29019"	"January"	"1"	168
	"Boone County, MO"	"29019"	"February"	"2"	191
	"Boone County, MO"	"29019"	"March"	"3"	156
	"Boone County, MO"	"29019"	"April"	"4"	190
	"Boone County, MO"	"29019"	"May"	"5"	197
	"Boone County, MO"	"29019"	"June"	"6"	187
	"Boone County, MO"	"29019"	"July"	"7"	181
	"Boone County, MO"	"29019"	"August"	"8"	191
	"Boone County, MO"	"29019"	"September"	"9"	166
