-97.229308,49.942178,Flying J; 20 Truck Parking Spots; #0804,(204 ) 633-0663,1747 Brookside Blvd.,Winnipeg,MB,R2C 2E8,CAN
-75.806,39.637,Flying J; 230 Truck Parking Spots; #0875,(410) 398-0287,I-95 Exit 109A; 221 Belle Hill Rd,Elkton,MD,21921,USA
-79.100307,39.693059,Pilot Travel Center; 65 Truck Parking Spots; #0408,(301) 895-4536,I-68 Exit 22; 3000 Chestnut Ridge Rd,Grantsville,MD,21536,USA
-77.808185,39.633217,Pilot Travel Center; 90 Truck Parking Spots; #0150,(301) 582-9004,I-70 & US 63; 11633 Greencastle Pike,Hagerstown,MD,21740,USA
-77.779553,39.628765,Pilot Travel Center; 111 Truck Parking Spots; #0179,(301) 582-6111,I-81 Exit 5B; 16921 Halfway Blvd,Hagerstown,MD,21740,USA
-75.95,39.625556,Flying J; RV Lanes/RV Dump/Propane; 200 Truck Parking Spots/RV Parking; #0784,(410) 287-7110,I-95 Exit 100; One Center Dr,North East,MD,21901,USA
-76.066856,39.588799,Pilot Travel Center; 80 Truck Parking Spots; #0290,(410) 642-2883,I-95 Exit 93; 31 Heather Ln,Perryville,MD,21903,USA
-85.081837,42.303587,Pilot Travel Center; 25 Truck Parking Spots; #0017,(269) 968-9949,I-94 Exit 104; 15901 Eleven Mile Rd,Battle Creek,MI,49014,USA
-86.412624,42.090628,Pilot Travel Center; Propane; 135 Truck Parking Spots/RV Parking; #0666,(269) 925-7547,I-94 Exit 30; 1860 East Napier Ave,Benton Harbor,MI,49022,USA
-83.877946,42.29536,Pilot Travel Center; 80 Truck Parking Spots; #0296,(734) 426-0065,I-94 Exit 167; 195 Baker Rd,Dexter,MI,48130,USA
-83.878099,42.302022,Pilot Travel Center; 80 Truck Parking Spots; #0021,(734) 426-4618,I-94 Exit 167; 750 Baker Rd,Dexter,MI,48130,USA
-84.678808,42.78689,Flying J; RV Lanes/RV Dump/Propane; 265 Truck Parking Spots/RV Parking; #0667,(517) 627-7504,I-96 Exit 90/I-69 Exit 81; 7800 West Grand River Ave,Grand Ledge,MI,48837,USA
-86.071062,42.739986,Pilot Travel Center; 74 Truck Parking Spots; #1021,(705) 945-9000,I-196 Exit 49; 853 Interchange Dr,Holland,MI,49423,USA
-85.075099,42.884456,Pilot Travel Center; 45 Truck Parking Spots; #0023,(616) 527-6520,I-96 Exit 67; 7205 South State Rd,Ionia,MI,48846,USA
-83.366799,41.9251,Pilot Travel Center; 20 Truck Parking Spots; #0024,(734) 242-9650,I-75 Exit 15; 1100 North Dixie Hwy,Monroe,MI,48162,USA
-83.347642,41.9643,Pilot Travel Center; 60 Truck Parking Spots; #0284,(734) 457-3500,I-75 Exit 18; 1200 Nadeau Rd,Monroe,MI,48161,USA
-83.696243,41.797759,Pilot Travel Center; 170 Truck Parking Spots; #0026,(734) 854-1772,US 23 Exit 5; 6158 US 23,Ottawa Lake,MI,49267,USA
-83.8944,43.45139,Flying J; RV Lanes/RV Dump/Propane; 50 Truck Parking Spots/RV Parking; #0668,(989) 752-6350,I-75 Exit 151; 3475 East Washington,Saginaw,MI,48601,USA
-82.543064,42.97707,Pilot Travel Center; 85 Truck Parking Spots; #0596,(810) 987-7823,I-69 Exit 196; 2424 Wadhams Rd,Smiths Creek,MI,48074,USA
-83.239258,42.135722,Flying J; RV Lanes; 225 Truck Parking Spots; #0895,(734) 675-0222,I-75 Exit 32A; 21055 West Rd,Woodhaven,MI,48183,USA
-95.421905,45.862348,Pilot Travel Center; 50 Truck Parking Spots; #0590,(320) 763-9222,I-94 Exit 100; 3181 Evergreen Ln,Alexandria,MN,56308,USA
-93.032445,44.780084,Pilot Travel Center; 43 Truck Parking Spots; #0581,(615) 438-3397,Hwy 52; 11650 Courthouse Rd,Inver Grove Heights,MN,55077,USA
-93.295648,44.470705,Flying J; RV Lanes/RV Dump; 80 Truck Parking Spots; #0576,(507) 645-6082,I-35 Exit 69; 8051 Bagley Ave,Northfield,MN,55057,USA
-94.1482,45.4947,Pilot Travel Center; 44 Truck Parking Spots; #0134,(320) 251-8455,I-94 Exit 171; 4231 Clearwater Rd,St. Cloud,MN,56301,USA
-92.771317,38.942145,Pilot Travel Center; 150 Truck Parking Spots; #0044,(660) 882-9120,I-70 Exit 101; 1701 Ashley Rd,Boonville,MO,65233,USA
-89.32484,36.919742,Flying J; RV Lanes; 65 Truck Parking Spots; #0571,(573) 682-4153,I-57 Exit 2; 2460 E Marshall,Charleston,MO,63834,USA
-93.623967,37.892226,Pilot Travel Center; 35 Truck Parking Spots; #0385,(417) 275-4796,9890 Hwy 13,Collins,MO,64738,USA
-90.491226,38.540367,Pilot - Road Ranger; 25 Truck Parking Spots; #0533,(815) 566-4043,I-44 Exit 275; 205 North Hwy Dr,Fenton,MO,63026,USA
-90.952273,38.818555,Pilot - Mr Fuel; 24 Truck Parking Spots; #0715,(636) 673-1011,I-70 Exit 203; 11 Hwy W,Foristell,MO,63348,USA
-89.725712,36.228623,Pilot Travel Center; RV Dump; 120 Truck Parking Spots; #0442,(573) 359-2007,I-55 Exit 19; 1701 Hwy 84 East,Hayti,MO,63851,USA
-93.7354,39.0022,Pilot Travel Center; RV Lanes/RV Dump; 125 Truck Parking Spots; #0443,(660) 584-8484,I-70 Exit 49; 6676 Hwy 13,Higginsville,MO,64037,USA
-94.4292,37.05556,Flying J; RV Lanes/RV Dump/Propane; 160 Truck Parking Spots/RV Parking; #0669,(417) 626-7600,I-44 Exit 11A; 11570 Hwy FF,Joplin,MO,64804,USA
-94.552,37.0048,Pilot Travel Center; 90 Truck Parking Spots; #0317,(417) 781-0255,I-44 Exit 4; 4500 Hwy 43 South,Joplin,MO,64804,USA
-94.496264,39.131244,Flying J; Propane; 121 Truck Parking Spots/RV Parking; #0768,(816) 483-7600,I-435 Front Street Exit; 1300 N Corrington ve,Kansas City,MO,64120,USA
-94.374641,39.36787,Pilot Travel Center; 125 Truck Parking Spots; #0252,(816) 635-4015,I-35 Exit 26; 600 West SR 92,Kearney,MO,64060,USA
-89.6025,36.5189,Pilot Travel Center; 70 Truck Parking Spots; #0301,(573) 643-2320,I-55 Exit 40; 917 East Elm St,Marston,MO,63866,USA
-89.541213,36.760897,Flying J; RV Lanes/RV Dump/Propane; 188 Truck Parking Spots/RV Parking; #0671,(573) 472-3336,I-55 Exit 58; 703 Hwy 80,Matthews,MO,63867,USA
-94.3254453,37.8362271,Pilot Travel Center; 45 Truck Parking Spots; #0167,(417) 667-3271,US 71; 2424 E Austin Rd,Nevada,MO,64772,USA
-90.759956,38.486835,Pilot Travel Center; 90 Truck Parking Spots; #0208,(636) 257-4100,I-44 Exit 257; 1475 Thornton St,Pacific,MO,63069,USA
-94.4522,38.72333,Flying J; RV Lanes/RV Dump/Propane; 165 Truck Parking Spots/RV Parking; #0672,(816) 779-8000,US 71 Exit J; 700 J Hwy,Peculiar,MO,64078,USA
-90.404617,38.285981,Pilot - Mr Fuel; 14 Truck Parking Spots; #0718,(636) 475-7403,I-55 Exit 180; 8915 Weier Rd,Pevely,MO,63070,USA
-93.378905,37.212536,Flying J; Propane; 100 Truck Parking Spots/RV Parking; #1061,(417) 864-4175,I-44 Exit Exit 72; 4939 W Chestnut Expy,Springfield,MO,65802,USA
-92.099457,37.835663,Pilot - Road Ranger; 75 Truck Parking Spots; #0547,(815) 315-4953,I-44 Exit 163; 22345 Hwy 28,St. Robert,MO,65584,USA
-91.158223,38.226221,Flying J; RV Lanes/RV Dump/Propane; 160 Truck Parking Spots/RV Parking; #0673,(573) 860-8880,I-44 Exit 226; 1500 AF Hwy,Sullivan,MO,63080,USA
-90.851805,38.476027,Pilot - Mr Fuel; 12 Truck Parking Spots; #0717,(636) 451-5569,I-44 Exit 251; 3324 Hwy 100,Villa Ridge,MO,63089,USA
-91.229235,38.839771,Flying J; RV Lanes/RV Dump/Propane; 200 Truck Parking Spots/RV Parking; #0674,(636) 456-2021,I-70 Exit 188; #1 Camp Branch Rd,Warrenton,MO,63383,USA
-91.5692,40.39526,Flying J; RV Lanes/RV Dump/Propane; 99 Truck Parking Spots/RV Parking; #0675,(660) 754-1550,Hwy 136 & Hwy 61; 102 Fore Dr,Wayland,MO,63472,USA
-89.13759129,30.42091878,Flying J; RV Lanes/RV Dump/Propane; 165 Truck Parking Spots/RV Parking; #0676,(228) 868-2711,I-10 Exit 31; 9351 Canal Rd,Gulfport,MS,39503,USA
-90.193199,32.27442,Pilot Travel Center; 120 Truck Parking Spots; #0077,(601) 968-9491,I-55/20 Exit 45; 2520 South Gallatin St,Jackson,MS,39204,USA
-88.7276,32.3452,Pilot Travel Center; 100 Truck Parking Spots; #0388,(601) 484-5106,I-59 Exit 151; 1555 Tommy Webb Dr,Meridian,MS,39307,USA
-88.526611,30.43726,Pilot Travel Center; RV Lanes/RV Dump/Propane; 70 Truck Parking Spots; #0586,(228) 474-6511,I-10 Exit 69; 6705 Hwy 63,Moss Point,MS,39563,USA
-89.0067,34.4689,Pilot Travel Center; 90 Truck Parking Spots; #0174,(662) 539-0222,US 78 Exit 64; 500 Hwy 15,New Albany,MS,38652,USA
-89.79364188,34.92854201,Flying J; RV Lanes/RV Dump/Propane; 51 Truck Parking Spots/RV Parking; #0677,(622) 895-1001,HWY 78 and Bethel Road; 4740 Bethel Rd,Olive Branch,MS,38654,USA
-90.159868,32.276881,Flying J; RV Lanes/RV Dump/Propane; 175 Truck Parking Spots/RV Parking; #0678,(601) 936-0190,I-20/I-55 Exit 47; 685 Hwy 80 East,Pearl,MS,39208,USA
-89.95356,34.619568,Pilot - The Pantry; 75 Truck Parking Spots; #0519,(662) 560-1973,I-55 Exit 165; 510 E Main St,Senatobia,MS,38668,USA
-89.7706,33.4859,Pilot Travel Center; 110 Truck Parking Spots; #0261,(662) 283-5985,I-55 Exit 185; 403 SW Frontage Rd,Winona,MS,38967,USA
-111.20013,45.774315,Pilot - Town Pump; Propane; 48 Truck Parking Spots/RV Parking; #1013,(406) 924-6990,I-90 Exit 289; 561 Business Hub Rd,Belgrade,MT,59714,USA
-111.186389,45.765,Flying J; RV Lanes; 125 Truck Parking Spots; #0968,(406) 488-4124,I-90 Exit 298; 6505 Jack Rabbit Ln,Belgrade,MT,59701,USA
-108.416624,45.815354,Pilot - Town Pump; 156 Truck Parking Spots; #0915,(406) 238-9823,I-90 Exit 455; 2711 North Frontage Rd,Billings,MT,59101,USA
-108.414909,45.812218,Pilot - Town Pump; RV Lanes; 125 Truck Parking Spots; #0923,(406) 256-8826,I-90 Exit 455; 2775 Old Hardin Rd,Billings,MT,59101,USA
-112.610381,46.007963,Pilot - Town Pump; RV Lanes/Propane; 125 Truck Parking Spots; #0924,(406) 723-4325,I-15 Exit 122; 122000 W Browns Gulch Rd,Butte,MT,59701,USA
-114.240883,48.37067,Pilot - Town Pump; 20 Truck Parking Spots; #0922,(406) 892-0747,US 2 & Hwy 40; 6102 Hwy 2 West,Columbia Falls,MT,59912,USA
-109.248593,45.6446,Pilot - Town Pump; 150 Truck Parking Spots; #0906,(406) 322-4833,I-90 Exit 408; 602 8th Ave North,Columbus,MT,59019,USA
-111.3643,47.4693,Pilot - Town Pump; 100 Truck Parking Spots; #0917,(406) 452-0342,I-15 Exit 277; 3100 Tri-Hill Frontage Rd,Great Falls,MT,59404,USA
-111.359581,47.470417,Pilot - Town Pump; RV Lanes; 60 Truck Parking Spots; #0925,(406) 452-0342,I-15 Exit 277; 3715 31st Street SW,Great Falls,MT,59404,USA
-107.610644,45.742436,Flying J; RV Lanes/Propane; 50 Truck Parking Spots; #0964,(406) 665-1237,I-90 Exit 495; 315 East 13th St,Hardin,MT,59034,USA
-114.082,46.757,Pilot - Town Pump; 40 Truck Parking Spots; #0916,(406) 273-6666,US 12 & US 93; 11882 Hwy 93 South,Lolo,MT,59847,USA
-105.822599,46.397225,Pilot - Town Pump; 100 Truck Parking Spots; #0907,(406) 232-2582,I-94 Exit 138; 1210 South Haynes,Miles City,MT,59301,USA
-113.888,46.8764,Pilot - Town Pump; 100 Truck Parking Spots; #0905,(406) 258-6588,I-90 Exit 109; 7985 Hwy 200,Milltown,MT,59851,USA
-114.132763,46.955638,Pilot - Town Pump; RV Dump; 125 Truck Parking Spots; #0914,(406) 542-0400,I-90 Exit 96; 8475 Hwy 93,Missoula,MT,59808,USA
-112.606299,46.0032,Pilot - Town Pump; 195 Truck Parking Spots; #0908,(406) 723-0088,I-90 Exit 122; 1000 Grizzly Trail,Rocker,MT,59701,USA
-111.8723,48.5133,Pilot - Town Pump; 70 Truck Parking Spots; #0909,(406) 434-5221,I-15 Exit 363; 1350 Roosevelt,Shelby,MT,59474,USA
-104.17944,47.682771,Flying J; 60 Truck Parking Spots; #1015,(406) 433-5182,3150 S Central Ave,Sidney,MT,59270,USA
-114.9099,47.1955,Pilot - Town Pump; 8 Truck Parking Spots; #0911,(406) 822-4444,I-90 Exit 47; 27 Diamond Rd,Superior,MT,59872,USA
-111.5974,45.9166,Pilot - Town Pump; 90 Truck Parking Spots; #0910,(406) 285-3807,I-90 US 287 Exit; 10800 Hwy 287,Three Forks,MT,59751,USA
-79.72734,35.298502,Pilot Travel Center; 78 Truck Parking Spots; #6979,(910) 974-4619,I-73 Exit 220; 801 Hwy 211E,Candor,NC,27229,USA
-80.83758,35.269774,Pilot Travel Center; 60 Truck Parking Spots; #0275,(704) 358-1006,I-85/77 Exit 39; 3807 Statesville Ave,Charlotte,NC,28206,USA
-81.188772,35.720385,Pilot Travel Center; 60 Truck Parking Spots; #7971,(828) 465-2624,I-40 Exit 133; 1343 Rock Barn Rd,Conover,NC,28613,USA
-78.615532,35.269234,Pilot - The Pantry; 40 Truck Parking Spots; #0885,(910) 892-3642,I-95 Exit 71; 873 Longbranch Rd,Dunn,NC,28334,USA
-78.574596,35.318699,Pilot Travel Center; 250 Truck Parking Spots; #0900,(910) 892-0106,I-95 Exit 75; 65 Sadler Rd,Dunn,NC,28334,USA
-79.353767,36.071842,Flying J; RV Lanes/RV Dump/Propane; 251 Truck Parking Spots/RV Parking; #0682,(336) 578-2427,I-85/I-40 Exit 150; 1043 Jimmie Kerr Rd,Graham,NC,27258,USA
-79.351642,36.071014,Pilot Travel Center; 100 Truck Parking Spots; #6955,(336) 578-2610,I-40/85 Exit 150; 1044 Jimmy Kerr Rd,Haw River,NC,27258,USA
-80.561713,35.497616,Pilot Travel Center; 55 Truck Parking Spots; #0056,(704) 938-6800,I-85 Exit 63; 2825 Lane St,Kannapolis,NC,28083,USA
-78.147826,35.583554,Pilot Travel Center; 90 Truck Parking Spots; #6990,(919) 284-6109,I-95 Exit 106; 1000 Truckstop Rd,Kenly,NC,27542,USA
-78.146005,35.5753,Flying J; RV Lanes/RV Dump/Propane; 145 Truck Parking Spots/RV Parking; #0683,(919) 284-4548,I-95 Exit 106; 1800 Princeton-Kenly Rd,Kenly,NC,27542,USA
-82.039872,35.642775,Pilot Travel Center; 32 Truck Parking Spots; #1063,(828) 738-3146,I-140 Exit 81; 3365 Sugar Hill Rd,Marion,NC,28752,USA
-79.662144,36.061175,Pilot Travel Center; #7937,(336) 698-9525,I-40/I-85 Exit 132; 907 Knox Road,Mcleansville,NC,27301,USA
-79.3105,36.0657,Pilot Travel Center; 140 Truck Parking Spots; #0057,(919) 563-4999,I-40/85 Exit 152; 1342 Trollingwood Rd,Mebane,NC,27302,USA
-80.746696,36.486485,Flying J; 150 Truck Parking Spots; #0549,(336) 352-3167,I-77 Exit 100; 125 Plaza Ln,Mount Airy,NC,27030,USA
-77.587833,36.524069,Pilot Travel Center; 25 Truck Parking Spots; #0058,(252) 537-4476,I-95 Exit 180; 2032 Hwy 48,Pleasant Hill,NC,27866,USA
-80.520516,35.612113,Pilot Travel Center; 81 Truck Parking Spots; #7983,(704) 638-9320,I-85 Exit 74; 985 Peeler Rd,Salisbury,NC,28147,USA
-80.854906,35.671482,Pilot Travel Center; 75 Truck Parking Spots; #7976,(704) 528-4104,I-77 Exit 42; 1006 Charlotte Hwy,Troutman,NC,28166,USA
-82.956939,35.572119,Pilot Travel Center; 60 Truck Parking Spots; #0393,(828) 627-8611,I-40 Exit 24; 3712 Crabtree Rd,Waynesville,NC,28786,USA
-104.009167,46.929444,Flying J; RV Lanes/RV Dump/Propane; 89 Truck Parking Spots/RV Parking; #0684,(701) 872-4737,I-94 Hwy 16 Exit; 16950 I-94,Beach,ND,58621,USA
-96.8458,46.833732,Flying J; RV Dump/Propane; 168 Truck Parking Spots/RV Parking; #0685,(701) 282-7766,I-29/I-94 Exit 349; 3150 39th St,Fargo,ND,58104,USA
-97.092443,47.888213,Flying J; RV Dump/Propane; 141 Truck Parking Spots; #0489,(701) 746-8145,I-29 Exit 138; 4401 32nd Ave,Grand Fork,ND,58201,USA
-101.008815,46.860702,Flying J; Propane; 50 Truck Parking Spots/RV Parking; #0511,(701) 663-6922,I-94 Exit 147; 3825 Bus Loop I-94,Mandan,ND,58554,USA
-101.3498473,48.22385381,Flying J; RV Dump/Propane; 65 Truck Parking Spots; #0550,(701) 839-5061,3800 Hwy 2 & 52 West,Minot,ND,58701,USA
-103.785086,48.134726,Pilot Travel Center; Propane; 75 Truck Parking Spots; #0589,(701) 875-2500,13553 Hwy 2,Williston,ND,58801,USA
-102.0704372,41.05216935,Flying J; Propane; 500 Truck Parking Spots; #0904,(308) 889-3686,I-80 Exit 107; 109 Circle Rd,Big Springs,NE,69122,USA
-99.38,40.692,Pilot Travel Center; 75 Truck Parking Spots; #0901,(308) 856-4330,I-80 Exit 257; 5085 Buffalo Creek Rd,Elm Creek,NE,68836,USA
-98.380046,40.82979,Pilot - Bosselman; 400 Truck Parking Spots; #0902,(308) 382-2288,I-80 Exit 312; 3335 West Wood River,Grand Island,NE,68801,USA
-96.253416,41.092828,Flying J; RV Lanes/RV Dump/Propane; 150 Truck Parking Spots/RV Parking; #0686,(402) 332-4483,I-80 Exit 432; 15010 South Hwy 31,Gretna,NE,68028,USA
-100.727,41.10167,Flying J; RV Lanes/RV Dump/Propane; 123 Truck Parking Spots/RV Parking; #0687,(308) 532-4555,I-80 Exit 179; 3400 South Newberry Rd,North Platte,NE,69101,USA
-98.588,40.76,Pilot Travel Center; 65 Truck Parking Spots; #0912,(308) 583-2493,I-80 Exit 300; 11775 S Hwy 11,Wood River,NE,68883,USA
-71.480164,43.121975,Pilot Travel Center; 62 Truck Parking Spots; #0896,(603) 223-6885,I-93 Exit 11/12C; 728 Rte 3A,Bow,NH,03304,USA
-75.071901,40.659299,Pilot Travel Center; 30 Truck Parking Spots; #0280,(908) 479-6443,I-78 Exit 7; 979 Rte 173,Bloomsbury,NJ,08804,USA
-75.478201,39.681501,Pilot Travel Center; 25 Parking Spots; #0253,(856) 299-5700,I-295 Exit 2B NJT; 600 Pennsville-Auburn Rd,Carneys Point,NJ,08069,USA
-75.485,39.68417,Flying J; RV Lanes/RV Dump/Propane; 360 Truck Parking Spots/RV Parking; #0688,(856) 351-0080,I-295 Exit 2C; 326 Slapes Corner,Carney's Point,NJ,08069,USA
-74.981476,40.638718,Pilot Travel Center; 95 Truck Parking Spots; #0190,(908) 735-7711,I-78 Exit 12 (westbound only); 66 Rte 173 West,Hampton,NJ,08827,USA
-74.155197,41.092499,Pilot Travel Center; 8 Truck Parking Spots; #0210,(201) 529-2704,I-287 Exit 64; 230 Rte 17 South,Mahwah,NJ,07430,USA
-74.686389,41.349728,Pilot Travel Center; 4 Parking Spots; #0880,(973) 293-3477,I-84 Exit 1; 15 Rte 23,Montague,NJ,07827,USA
-74.686,40.892,Pilot Travel Center; 10 Truck Parking Spots; #0891,(973) 347-8770,I-80 Exit 27; 1470 Rte 46 E,Roxbury,NJ,07852,USA
-106.74631,35.080049,Flying J; RV Lanes/RV Dump/Propane; 165 Truck Parking Spots/RV Parking; #0689,(505) 831-2001,I-40 Exit 153; 9911 Avalon Rd NW,Albuquerque,NM,87105,USA
-104.396021,32.842356,Pilot - Thomas Cardlock; 70 Truck Parking Spots; #8601,,210 E Main St,Artesia,NM,88210,USA
-104.215,32.388,Pilot Travel Center; 155 Truck Parking Spots; #0490,(575) 887-7033,3202 S Canal St,Carlsbad,NM,88221,USA
-103.162,32.443,Pilot - Thomas Cardlock; 60 Truck Parking Spots; #8605,,1410 W Ave O,Eunice,NM,88240,USA
-103.149963,32.70035,Pilot - Thomas Cardlock; 70 Truck Parking Spots; #8604,,1200 W Broadway,Hobbs,NM,88240,USA
-103.174822,32.71463,Pilot - Thomas Cardlock; #8658,,3513 NW County Rd,Hobbs,NM,88240,USA
-103.181,32.697,Pilot Travel Center; 97 Truck Parking Spots; #0557,(575) 391-0120,3710 W Carlsbad Hwy,Hobbs,NM,88240,USA
-108.4366,35.4812,Pilot Travel Center; RV Lanes; 450 Truck Parking Spots; #0305,(505) 722-6655,I-40 Exit 39; 1 Giant Crossing,Jamestown,NM,87347,USA
-106.810149,32.29712,Pilot Travel Center; 40 Truck Parking Spots; #0266,(575) 523-2700,I-10 Exit 139; 2681 West Amador,Las Cruces,NM,88005,USA
-108.6774057,32.34142109,Flying J; RV Lanes/RV Dump/Propane; 285 Truck Parking Spots/RV Parking; #0690,(505) 542-3320,I-10 Exit 24; 11 Old Hwy 70,Lordsburg,NM,88045,USA
-108.690787,32.345614,Pilot Travel Center; 95 Truck Parking Spots; #0163,(575) 542-3100,I-10 Exit 24; 1124 East Motel Dr,Lordsburg,NM,88045,USA
-106.04371,35.010717,Pilot Travel Center; 85 Truck Parking Spots; #0475,(505) 832-4954,I-40 Exit 196; 305 Abrahames Rd West,Moriarty,NM,87035,USA
-104.670405,34.944317,Pilot Travel Center; 63 Truck Parking Spots; #1070,(575) 472-7200,2464 Rte 66; I-49 Exit 277,Santa Rosa,NM,88435,USA
-103.7037357,35.15901915,Flying J; RV Lanes/RV Dump/Propane; 136 Truck Parking Spots/RV Parking; #0691,(575) 461-6590,I-40 Exit 333; 2021 South Mountain Rd,Tucumcari,NM,88401,USA
-116.945441,40.649625,Flying J; RV Lanes/RV Dump; 70 Truck Parking Spots; #0966,(702) 635-5424,I-80 Exit 231; 650 West Front St,Battle Mountain,NV,89820,USA
-116.107,40.7205,Pilot Travel Center; 60 Truck Parking Spots; #0387,(775) 754-6384,I-80 Exit 280; 791 Tenth St,Carlin,NV,89822,USA
-119.265659,39.613784,Pilot Travel Center; 100 Truck Parking Spots; #0340,(775) 575-5115,I-80 Exit 46; 465 Pilot Rd,Fernley,NV,89408,USA
-119.217409,39.615039,Flying J; 85 Truck Parking Spots; #1005,(775) 575-5919,I-80 Exit 48; 480 Truck Inn Way,Fernley,NV,89408,USA
-115.097468,36.241276,Pilot Travel Center; 80 Truck Parking Spots; #0341,(702) 644-1600,I-15 Exit 48; 3812 East Craig Rd,North Las Vegas,NV,89031,USA
-115.390927,35.610344,Flying J; 125 Truck Parking Spots; #0513,(702) 492-9657,I-15 Exit 1; 115 West Primm Blvd,Primm,NV,89019,USA
-114.957218,41.097927,Flying J; RV Lanes/RV Dump/Propane; 200 Truck Parking Spots/RV Parking; #0692,(775) 752-2400,I-80 Exit 352; 156 Hwy 93 South,Wells,NV,89835,USA
-114.066409,40.739534,Pilot Travel Center; Propane; 125 Truck Parking Spots; #0147,(775) 664-3400,I-80 Exit 410; 1200 West Wendover Blvd,West Wendover,NV,89883,USA
-117.803371,40.93238,Pilot Travel Center; RV Lanes; 105 Truck Parking Spots; #0485,(775) 625-2800,I-80 Exit 173; 5625 I-80 W Winnemucca Exchange,Winnemucca,NV,89445,USA
-117.748056,40.960556,Flying J; RV Lanes/RV Dump/Propane; 105 Truck Parking Spots/RV Parking; #0770,(775) 623-0111,I-80 Exit 176; 1880 West Winnemucca Blvd,Winnemucca,NV,89445,USA
-77.3632,42.3774,Pilot Travel Center; 70 Truck Parking Spots; #0322,(607) 776-2012,I-86 Exit 37; 7767 SR 53,Bath,NY,14810,USA
-76.164502,43.087707,Pilot Travel Center; 85 Truck Parking Spots; #0380,(315) 424-0124,I-81 Exit 25/I-90 Exit 36; 107 Seventh North,Liverpool,NY,13088,USA
-74.111881,41.521586,Pilot Travel Center; 110 Truck Parking Spots; #0394,(845) 567-1722,I-84 Exit 6; 239 Rte 17K,Newburgh,NY,12550,USA
-78.4069,43.00139,Flying J; RV Lanes/RV Dump/Propane; 150 Truck Parking Spots/RV Parking; #0693,(585) 599-4430,I-90 Exit 48A; 8484 Allegheny Rd,Pembroke,NY,14036,USA
-74.030304,42.780174,Pilot Travel Center; 95 Truck Parking Spots; #0494,(518) 356-5616,I-88 Exit 25; 1128 Duanesburg Rd,Rotterdam,NY,12306,USA
-73.674129,42.498284,Pilot Travel Center; 15 Truck Parking Spots; #0146,(518) 732-7272,I-90 Exit 12; 995 US 9,Shodack Landing,NY,12033,USA
-80.854899,41.782577,Pilot Travel Center; 150 Truck Parking Spots; #0002,(440) 275-3303,I-90 Exit 223; 2246 SR 45,Austinburg,OH,44010,USA
-80.8561,41.78944,Flying J; RV Lanes/RV Dump/Propane; 164 Truck Parking Spots/RV Parking; #0694,(440) 275-1515,I-90 Exit 223; 2349 Center Rd,Austinburg,OH,44010,USA
-80.768453,41.128709,Pilot Travel Center; 200 Truck Parking Spots; #0003,(330) 505-3532,I-80 Exit 223; 1150 North Canfield-Niles,Austintown,OH,44515,USA
-82.052673,41.462658,Pilot Travel Center; 55 Truck Parking Spots; #0004,(440) 934-0110,I-90 Exit 151; 39115 Colorado Rd,Avon,OH,44011,USA
-83.96731113,40.8324145,Flying J; RV Lanes/RV Dump/Propane; 150 Truck Parking Spots/RV Parking; #0695,(419) 643-8001,I-75 Exit 135; 420 East Main St,Beaver Dam,OH,45808,USA
-83.968442,40.8331,Pilot Travel Center; 105 Truck Parking Spots; #0457,(419) 643-6023,I-75 Exit 135; 427 East Main St,Beaver Dam,OH,45808,USA
-81.051785,40.057789,Pilot Travel Center; 67 Truck Parking Spots; #0449,(740) 782-0134,I-70 Exit 208; 66377 Belmont-Morristown Rd,Belmont,OH,43718,USA
-82.924444,40.268056,Flying J; RV Lanes/RV Dump/Propane; 150 Truck Parking Spots/RV Parking; #0696,(740) 965-9835,I-71 Exit 131; 7735 East SR 37,Berkshire,OH,43074,USA
-81.996299,40.999386,Pilot Travel Center; 105 Truck Parking Spots; #0287,(330) 948-4571,I-71 Exit 204; 10048 Avon Lake Rd,Burbank,OH,44214,USA
-81.526976,39.743828,Pilot Travel Center; 50 Truck Parking Spots; #0309,(740) 732-5656,I-77 Exit 25; 44133 Fairground Rd,Caldwell,OH,43724,USA
-81.573113,39.991746,Pilot Travel Center; 35 Truck Parking Spots; #0006,(740) 439-0989,I-70 Exit 178; 61700 Southgate Rd,Cambridge,OH,43725,USA
-81.402593,40.74979,Pilot Travel Center; 130 Truck Parking Spots; #0469,(330) 484-3965,I-77 Exit 101; 2320 Faircrest St,Canton,OH,44706,USA
-82.95129,39.338198,Pilot Travel Center; 66 Truck Parking Spots; #0597,(740) 772-2300,1111 E Main,Chillicothe,OH,45601,USA
-82.958497,39.557864,Pilot Travel Center; Propane; 55 Truck Parking Spots; #0008,(740) 420-8942,US 23 & Pittsburg Rd; 25600 US 23,Circleville,OH,43113,USA
-83.101047,39.972726,Pilot Travel Center; 100 Truck Parking Spots; #0213,(614) 308-9195,I-70 Exit 94; 3600 Interchange Rd,Columbus,OH,43204,USA
-84.629465,39.83124,Pilot Travel Center; 50 Truck Parking Spots; #0286,(937) 456-6303,I-70 Exit 10; 6141 US 127 North,Eaton,OH,45320,USA
-83.661186,41.137128,Pilot Travel Center; 80 Truck Parking Spots; #0360,(419) 299-3381,I-75 Exit 164; 11471 SR 613 West,Findlay,OH,45840,USA
